,author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,positive SA value,Negative SA values,Compound,source,tweet
233,4898091,2020-02-26 14:35:15+00:00, ,1.23268E+18,en,8,1,3,0,,,,Twitter for Advertisers.,How can we cut carbon emissions and still enjoy the same lives?
232,4898091,2020-02-26 14:41:22+00:00, ,1.23268E+18,en,2,0,2,0,,,,Twitter for Advertisers.,The nation must re-embrace its core values to overcome its bushfire crisis.
228,4898091,2020-02-26 15:20:05+00:00, ,1.23269E+18,en,31,7,9,9,,,,SocialFlow,"The FT View: Boris Johnson’s cabinet still looks like one chosen more for its loyalty than for real talent
https://t.co/fF9m3KaIFU"
225,4898091,2020-02-26 16:50:06+00:00, ,1.23271E+18,en,23,3,2,12,,,,SocialFlow,"Sajid Javid delivered a withering attack on Boris Johnson’s power grab against the Treasury, claiming the prime minister had not acted 'in the national interest' in the row that cost him his job as chancellor
https://t.co/5ysrShIXE9"
221,4898091,2020-02-26 17:44:11+00:00, ,1.23272E+18,en,4,0,1,0,,,,Twitter for Advertisers.,How can we cut carbon emissions and still enjoy the same lives?
220,4898091,2020-02-26 17:45:59+00:00, ,1.23272E+18,en,15,0,1,1,,,,Twitter for Advertisers.,China is well placed to offer digital financial services to 1.7 billion people worldwide without bank accounts.
219,4898091,2020-02-26 17:57:43+00:00, ,1.23273E+18,en,0,0,0,0,,,,Twitter for Advertisers.,Companies must do more to ensure sustainable futures for business and society.
217,4898091,2020-02-26 18:00:00+00:00, ,1.23273E+18,en,45,1,3,33,,,,Twitter Web App,"In the last few days, global concern about the coronavirus has hit new highs  — but how dangerous is the virus? Read the thread below for everything you need to know about COVID-19 https://t.co/z6cf1Nk5e8 https://t.co/5BLxDUEMZ2"
213,4898091,2020-02-26 18:01:25+00:00, ,1.23273E+18,en,13,0,1,10,,,,Twitter Web App,2. How does it spread? You’re most likely to catch the virus if you’re physically close to someone with symptoms. Symptoms appear 2-14 days after infection https://t.co/z6cf1Nk5e8 https://t.co/kyADDn2X1i
211,4898091,2020-02-26 18:02:06+00:00, ,1.23273E+18,en,28,5,1,30,,,,Twitter Web App,"3. Do masks help protect against infection? The World Health Organization says they’re largely unnecessary for healthy people — the best way to protect yourself is to wash your hands frequently, and cough and sneeze into your elbow https://t.co/z6cf1Nk5e8 https://t.co/vQ2kijsepT"
209,4898091,2020-02-26 18:02:44+00:00, ,1.23273E+18,en,31,2,1,27,,,,Twitter Web App,"4. What happens if you’re infected? Early symptoms include a fever and a cough. Most people recover in a few days, but around 20% develop pneumonia. Medicines may alleviate symptoms, but there are currently no drugs designed to treat COVID-19 https://t.co/z6cf1Nk5e8 https://t.co/bkOLh6MuLN"
206,4898091,2020-02-26 18:05:35+00:00, ,1.23273E+18,en,6,0,2,3,,,,Twitter for Advertisers.,China is well placed to offer digital financial services to 1.7 billion people worldwide without bank accounts.
205,4898091,2020-02-26 18:06:55+00:00, ,1.23273E+18,en,1,0,0,0,,,,Twitter for Advertisers.,China is well placed to offer digital financial services to 1.7 billion people worldwide without bank accounts.
204,4898091,2020-02-26 18:30:08+00:00, ,1.23273E+18,en,23,3,2,12,,,,SocialFlow,"Organisers of the world’s biggest sporting events are counting the cost of the coronavirus outbreak, which is threatening to cancel this summer’s Olympic Games in Tokyo while disrupting competitions around the world https://t.co/ls5kvnkMdP"
203,4898091,2020-02-26 19:00:12+00:00, ,1.23274E+18,en,16,3,1,9,,,,SocialFlow,"The UK's health secretary has warned the public to brace for more cases of coronavirus, laying out what he called a 'clear, four-point plan' to respond to the global outbreak https://t.co/s4D2NuSsym"
199,4898091,2020-02-26 20:00:16+00:00, ,1.23276E+18,en,13,1,2,5,,,,SocialFlow,"Burger King’s chief marketing officer is controlling multimillion dollar advertising campaigns across several global fast-food brands while leading a politically sensitive PR battle in the US 'chicken sandwich wars.' He also has a newborn child
https://t.co/3nVi8FaADy"
198,4898091,2020-02-26 20:30:10+00:00, ,1.23276E+18,en,14,0,1,6,,,,SocialFlow,"In the past three months alone, two-thirds of the largest 15 European listed banks have either switched the top job or started preparing to find a new chief executive
https://t.co/vxAvT4jgmI https://t.co/qNoUEgc5n7"
196,4898091,2020-02-26 21:09:17+00:00, ,1.23277E+18,en,10,1,2,9,,,,SocialFlow,Trump campaign sues New York Times for libel https://t.co/cQwzPc8fJY
193,4898091,2020-02-26 21:35:08+00:00, ,1.23278E+18,en,34,6,1,12,,,,SocialFlow,"Just published: front page of the Financial Times, UK edition, Thursday 27 February         https://t.co/AAbqPxXWev https://t.co/ExkyAV3oin"
192,4898091,2020-02-26 22:00:20+00:00, ,1.23279E+18,en,25,0,1,15,,,,SocialFlow,Coronavirus: Business continuity planning is a vital tool when a sudden crisis hits. https://t.co/uGLN8I6Shg #management https://t.co/LmnAFGAgSh
189,4898091,2020-02-26 22:48:59+00:00, ,1.2328E+18,en,9,0,2,4,,,,SocialFlow,Germany’s finance minister eyes plan to ease strict ‘debt brake’ https://t.co/NanHqcZ3pu
182,4898091,2020-02-27 01:30:07+00:00, ,1.23284E+18,en,7,0,1,3,,,,SocialFlow,How fair is government travel advice? https://t.co/WvoCyGGaO1
179,4898091,2020-02-27 03:14:05+00:00, ,1.23287E+18,en,40,1,1,27,,,,SocialFlow,Asian stocks fall again as US confirms coronavirus transmission https://t.co/lJ0l0giDOt
175,4898091,2020-02-27 05:00:05+00:00, ,1.23289E+18,en,19,0,1,11,,,,SocialFlow,"In ‘Facebook: The Inside Story’, Steven Levy charts the rise of Mark Zuckerberg as he morphs Facebook from a college-focused networking website into an ‘open social utility’ with nearly 3bn users https://t.co/QjMDmbeikC"
172,4898091,2020-02-27 06:20:06+00:00, ,1.23291E+18,en,27,0,2,15,,,,SocialFlow,The Tokyo offices of the biggest Wall Street banks are planning to physically segregate staff to confine any intra-office coronavirus outbreaks https://t.co/h4t6G50EPm
165,4898091,2020-02-27 08:40:04+00:00, ,1.23295E+18,en,30,0,3,14,,,,SocialFlow,Philip Stephens: Both the US and Russia are modernising their arsenals. China has been given a get-out-of-jail card to remain entirely opaque about its nuclear forces and to reject any limits on their expansion https://t.co/wKzcas4iEF
163,4898091,2020-02-27 09:20:05+00:00, ,1.23296E+18,en,13,1,2,6,,,,SocialFlow,"Hydrogen-linked stocks have raced to their highest levels in more than a decade, as investors bet that efforts to cut emissions will make hydrogen an attractive alternative. But the surge is also a cautionary tale for markets https://t.co/987etzmWtr"
162,4898091,2020-02-27 09:40:01+00:00, ,1.23296E+18,en,0,0,0,13,,,,SocialFlow,RT @sdbernard: Read @lesliehook's fascinating account of how climate change is affecting Antarctica's ocean currents and the impact these c…
161,4898091,2020-02-27 10:00:05+00:00, ,1.23297E+18,en,21,1,1,13,,,,SocialFlow,"Amid coronavirus fear, millions of people are now working from home. But what are the unwritten rules of remote working?  https://t.co/4YRTT3LIx8"
160,4898091,2020-02-27 10:24:07+00:00, ,1.23297E+18,en,0,0,0,69,,,,Twitter Web App,"RT @lesliehook: I went to Antarctica with a group of penguin-counting researchers, and this is what I found out: https://t.co/GT9lKvl9wJ"
157,4898091,2020-02-27 11:20:03+00:00, ,1.23299E+18,en,15,0,1,11,,,,SocialFlow,"Aston Martin’s losses deepened to more than £100m in 2019, the group said on Thursday as it announced plans to part ways with its financial chief following a turbulent year https://t.co/by1OHjJHc6"
154,4898091,2020-02-27 12:07:09+00:00, ,1.233E+18,en,173,13,12,61,,,,Ads Uploader for Twitter,"""So while few would be quite so crass as to admit it, China’s coronavirus-enforced lockdowns make for a fascinating case study of remote working on a massive scale."" https://t.co/sfrqXXVJIp"
152,4898091,2020-02-27 12:07:10+00:00, ,1.233E+18,en,23,3,0,11,,,,Ads Uploader for Twitter,"""So while few would be quite so crass as to admit it, China’s coronavirus-enforced lockdowns make for a fascinating case study of remote working on a massive scale."" https://t.co/ITqCN8qjLb"
150,4898091,2020-02-27 12:07:11+00:00, ,1.233E+18,en,164,10,14,65,,,,Ads Uploader for Twitter,"""So while few would be quite so crass as to admit it, China’s coronavirus-enforced lockdowns make for a fascinating case study of remote working on a massive scale."" https://t.co/5gpAqyzv96"
148,4898091,2020-02-27 12:07:12+00:00, ,1.233E+18,en,70,1,6,31,,,,Ads Uploader for Twitter,The FT is mapping the coronavirus as it spreads. Check back for our up-to-date figures. https://t.co/otfNX1RiOR
146,4898091,2020-02-27 12:07:14+00:00, ,1.233E+18,en,100,1,2,43,,,,Ads Uploader for Twitter,The FT is mapping the coronavirus as it spreads. Check back for our up-to-date figures. https://t.co/cGJldcWuFQ
144,4898091,2020-02-27 12:07:15+00:00, ,1.233E+18,en,157,4,3,91,,,,Ads Uploader for Twitter,The FT is mapping the coronavirus as it spreads. Check back for our up-to-date figures. https://t.co/woTEakdP5u
142,4898091,2020-02-27 12:07:17+00:00, ,1.233E+18,en,558,48,24,194,,,,Ads Uploader for Twitter,"""No other city has more complex etiquette than Paris. (...) The only field of Parisian endeavour in which no rules apply is driving."" https://t.co/yOdoIi822w"
141,4898091,2020-02-27 12:07:18+00:00, ,1.233E+18,en,78,4,2,14,,,,Ads Uploader for Twitter,"""No other city has more complex etiquette than Paris. (...) The only field of Parisian endeavour in which no rules apply is driving."" https://t.co/3nLJFh6QeA"
135,4898091,2020-02-27 12:07:21+00:00, ,1.233E+18,en,0,0,0,0,,,,Ads Uploader for Twitter,"""So while few would be quite so crass as to admit it, China’s coronavirus-enforced lockdowns make for a fascinating case study of remote working on a massive scale."" https://t.co/Ez5ESNupp6"
134,4898091,2020-02-27 12:07:21+00:00, ,1.233E+18,en,14,5,12,2,,,,Ads Uploader for Twitter,"""What the US left appears to want is social democracy as understood by Robin Hood."" https://t.co/LVfPFt7ui0"
132,4898091,2020-02-27 12:07:22+00:00, ,1.233E+18,en,42,7,47,4,,,,Ads Uploader for Twitter,"""What the US left appears to want is social democracy as understood by Robin Hood."" https://t.co/cBiJ63SdSg"
130,4898091,2020-02-27 12:07:23+00:00, ,1.233E+18,en,40,8,27,5,,,,Ads Uploader for Twitter,"""What the US left appears to want is social democracy as understood by Robin Hood."" https://t.co/6RWur45KqU"
129,4898091,2020-02-27 12:30:07+00:00, ,1.23301E+18,en,12,4,2,11,,,,SocialFlow,Will this summer’s Olympic Games in Tokyo be cancelled? https://t.co/4zGsXpuqcf
127,4898091,2020-02-27 12:57:15+00:00, ,1.23301E+18,en,2,0,0,0,,,,Ads Uploader for Twitter,"""So while few would be quite so crass as to admit it, China’s coronavirus-enforced lockdowns make for a fascinating case study of remote working on a massive scale."" https://t.co/HMRRTLfbZ0"
126,4898091,2020-02-27 12:57:15+00:00, ,1.23301E+18,en,1,0,0,0,,,,Ads Uploader for Twitter,"""So while few would be quite so crass as to admit it, China’s coronavirus-enforced lockdowns make for a fascinating case study of remote working on a massive scale."" https://t.co/8WRLfL8ERO"
125,4898091,2020-02-27 12:57:16+00:00, ,1.23301E+18,en,16,0,1,5,,,,Ads Uploader for Twitter,"""So while few would be quite so crass as to admit it, China’s coronavirus-enforced lockdowns make for a fascinating case study of remote working on a massive scale."" https://t.co/AmdApa6NJm"
123,4898091,2020-02-27 12:57:17+00:00, ,1.23301E+18,en,0,0,0,0,,,,Ads Uploader for Twitter,"""So while few would be quite so crass as to admit it, China’s coronavirus-enforced lockdowns make for a fascinating case study of remote working on a massive scale."" https://t.co/l8FC3jDYuI"
121,4898091,2020-02-27 12:57:18+00:00, ,1.23301E+18,en,3,0,0,0,,,,Ads Uploader for Twitter,"""So while few would be quite so crass as to admit it, China’s coronavirus-enforced lockdowns make for a fascinating case study of remote working on a massive scale."" https://t.co/xk6nYgA0XW"
118,4898091,2020-02-27 13:30:09+00:00, ,1.23302E+18,en,6,0,1,5,,,,SocialFlow,"Two weeks after becoming chancellor, and with a Budget scheduled for March 11, Rishi Sunak has been presented with a difficult set of choices by Treasury officials concerned about the UK’s weak economy https://t.co/siDpN1g1Qj"
116,4898091,2020-02-27 14:30:07+00:00, ,1.23304E+18,en,17,0,0,9,,,,SocialFlow,Asian stocks and Wall Street futures fell after health authorities confirmed the first likely case of human-to-human coronavirus transmission in the US. Follow our live coverage here: https://t.co/KcFoq0lm25
115,4898091,2020-02-27 14:38:14+00:00, ,1.23304E+18,en,54,4,2,25,,,,SocialFlow,US stocks have approached correction territory amid growing concerns over the spread of the coronavirus https://t.co/TJEYl9Fkd9
114,4898091,2020-02-27 15:00:11+00:00, ,1.23304E+18,en,31,2,8,10,,,,SocialFlow,"Edward Luce: If the coronavirus emerges in the US, Donald Trump will have forfeited trust in what he says about the disease. That sentiment could spread to those voters who usually give the president a pass
https://t.co/DptsHBs4yU"
111,4898091,2020-02-27 16:08:40+00:00, ,1.23306E+18,en,22,1,1,13,,,,SocialFlow,Just in. https://t.co/A4zwebYN3n
110,4898091,2020-02-27 16:30:10+00:00, ,1.23307E+18,en,13,0,0,3,,,,SocialFlow,"Benny Gantz, the ex-military chief vying to win Israel’s election, said Benjamin Netanyahu was 'unworthy of being prime minister for even a single day longer' 
https://t.co/wnJDjTPRIw"
101,4898091,2020-02-27 21:30:11+00:00, ,1.23314E+18,en,83,11,4,57,,,,SocialFlow,"Typically, when the markets get nervous, traders head to the US dollar, since it is a very secure currency to exchange. But as the coronavirus outbreak shakes the finance world, the euro is the one climbing, which highlights its new role https://t.co/OgEjgvX625"
100,4898091,2020-02-27 22:00:09+00:00, ,1.23315E+18,en,18,3,13,7,,,,SocialFlow,"Martin Wolf: What should Rishi Sunak, the UK’s 39-year-old chancellor of the exchequer, do in his first Budget on March 11? The answer is, as little as he can https://t.co/ES080lC9YK"
99,4898091,2020-02-27 22:30:13+00:00, ,1.23316E+18,en,7,0,1,6,,,,SocialFlow,'This cannot be happening.' Here's what Manhattan's elite really think of Bernie Sanders's surge in the polls: https://t.co/psQrNL4PO6 https://t.co/K9njl1bIbF
97,4898091,2020-02-27 23:00:09+00:00, ,1.23316E+18,en,45,3,3,44,,,,SocialFlow,"California is monitoring 8,400 people for coronavirus symptoms, some of them arriving in the US state from domestic commercial flights. Follow our live updates and analysis here: https://t.co/UmYDlaCSop"
96,4898091,2020-02-27 23:04:45+00:00, ,1.23317E+18,en,4,1,0,4,,,,SocialFlow,Torrid markets reintroduce ‘whatever it takes’ option https://t.co/cDs3Y2uZoA
94,4898091,2020-02-27 23:30:06+00:00, ,1.23317E+18,en,10,2,3,9,,,,SocialFlow,African Americans make up more than a quarter of US Democratic voters — and 60% in South Carolina. The state was crucial for the party's presidential nominations of Barack Obama and Hillary Clinton. Will Joe Biden have the same fate? https://t.co/zRl4umfhvQ https://t.co/VhIKbNd4DR
93,4898091,2020-02-27 23:45:06+00:00, ,1.23318E+18,en,20,2,0,13,,,,SocialFlow,"FT Exclusive: Saudi Arabia is pushing to make a substantial cut in oil production when Opec and its allies meet next week, as global energy producers scramble to respond to the coronavirus outbreak that has crippled demand https://t.co/WdjRxrMbNv https://t.co/nqaawmz4eh"
